time,open,high,low,close,tick_volume,spread,real_volume
2023-11-03 11:00:00,7.315,7.425,7.315,7.415,156,50,0
2023-11-03 12:00:00,7.41,7.425,7.325,7.35,105,100,0
2023-11-03 13:00:00,7.35,7.405,7.325,7.385,78,100,0
2023-11-03 14:00:00,7.39,7.425,7.36,7.425,64,100,0
2023-11-03 15:00:00,7.425,7.525,7.41,7.495,82,50,0
2023-11-03 16:00:00,7.515,7.555,7.47,7.555,88,50,0
2023-11-03 17:00:00,7.555,7.564999999999999,7.465,7.47,115,100,0
2023-11-03 18:00:00,7.465,7.49,7.385,7.43,96,50,0
2023-11-03 19:00:00,7.43,7.435,7.38,7.41,66,100,0
2023-11-06 10:00:00,7.465,7.475,7.355,7.435,99,150,0
2023-11-06 11:00:00,7.44,7.44,7.375,7.41,68,100,0
2023-11-06 12:00:00,7.39,7.44,7.375,7.405,85,50,0
2023-11-06 13:00:00,7.405,7.44,7.385,7.405,67,50,0
2023-11-06 14:00:00,7.4,7.405,7.35,7.365,73,100,0
2023-11-06 15:00:00,7.36,7.395,7.355,7.365,71,50,0
2023-11-06 16:00:00,7.39,7.415,7.27,7.315,114,50,0
2023-11-06 17:00:00,7.315,7.355,7.265,7.32,136,50,0
2023-11-06 18:00:00,7.305,7.325,7.29,7.305,51,50,0
2023-11-07 10:00:00,7.315,7.54,7.315,7.495,158,250,0
2023-11-07 11:00:00,7.495,7.635,7.46,7.57,156,100,0
2023-11-07 12:00:00,7.595,7.61,7.51,7.51,201,100,0
2023-11-07 13:00:00,7.545,7.564999999999999,7.505,7.55,122,150,0
2023-11-07 14:00:00,7.55,7.555,7.49,7.535,91,150,0
2023-11-07 15:00:00,7.51,7.55,7.49,7.525,86,100,0
2023-11-07 16:00:00,7.525,7.58,7.485,7.545,113,100,0
2023-11-07 17:00:00,7.55,7.615,7.485,7.595,141,50,0
2023-11-07 18:00:00,7.595,7.615,7.55,7.57,94,100,0
2023-11-08 10:00:00,7.51,7.564999999999999,7.46,7.54,92,200,0
2023-11-08 11:00:00,7.545,7.58,7.52,7.564999999999999,71,100,0
2023-11-08 12:00:00,7.57,7.615,7.54,7.6,125,100,0
2023-11-08 13:00:00,7.6,7.63,7.575,7.615,106,100,0
2023-11-08 14:00:00,7.61,7.63,7.585,7.62,90,150,0
2023-11-08 15:00:00,7.62,7.635,7.595,7.605,83,100,0
2023-11-08 16:00:00,7.63,7.7,7.605,7.675,156,50,0
2023-11-08 17:00:00,7.67,7.7,7.62,7.665,136,100,0
2023-11-08 18:00:00,7.645,7.66,7.615,7.63,54,50,0
2023-11-09 10:00:00,7.595,7.715,7.564999999999999,7.66,139,300,0
2023-11-09 11:00:00,7.595,7.66,7.575,7.635,58,150,0
2023-11-09 12:00:00,7.585,7.689999999999999,7.585,7.689999999999999,54,250,0
2023-11-09 13:00:00,7.675,7.73,7.645,7.675,84,50,0
2023-11-09 14:00:00,7.675,7.715,7.65,7.715,73,100,0
2023-11-09 15:00:00,7.715,7.76,7.685,7.72,73,150,0
2023-11-09 16:00:00,7.72,7.755,7.665,7.71,143,150,0
2023-11-09 17:00:00,7.665,7.755,7.64,7.71,155,100,0
2023-11-09 18:00:00,7.71,7.745,7.689999999999999,7.72,86,100,0
2023-11-10 10:00:00,7.57,7.575,7.49,7.55,112,250,0
2023-11-10 11:00:00,7.535,7.55,7.48,7.51,62,150,0
2023-11-10 12:00:00,7.485,7.52,7.45,7.455,37,100,0
2023-11-10 13:00:00,7.455,7.49,7.395,7.415,73,100,0
2023-11-10 14:00:00,7.42,7.495,7.395,7.485,97,100,0
2023-11-10 15:00:00,7.485,7.53,7.46,7.5,78,150,0
2023-11-10 16:00:00,7.49,7.53,7.49,7.5,76,100,0
2023-11-10 17:00:00,7.5,7.54,7.5,7.525,138,100,0
2023-11-10 18:00:00,7.525,7.555,7.505,7.555,66,100,0
2023-11-13 10:00:00,7.555,7.68,7.555,7.645,63,250,0
2023-11-13 11:00:00,7.645,7.67,7.62,7.65,94,150,0
2023-11-13 12:00:00,7.655,7.655,7.585,7.615,47,100,0
2023-11-13 13:00:00,7.615,7.63,7.564999999999999,7.59,77,100,0
2023-11-13 14:00:00,7.6,7.6,7.564999999999999,7.57,53,100,0
2023-11-13 15:00:00,7.58,7.615,7.57,7.57,59,100,0
2023-11-13 16:00:00,7.59,7.635,7.56,7.62,114,100,0
2023-11-13 17:00:00,7.62,7.635,7.56,7.605,116,50,0
2023-11-13 18:00:00,7.615,7.635,7.6,7.6,52,50,0
2023-11-14 10:00:00,7.61,7.689999999999999,7.525,7.655,112,150,0
2023-11-14 11:00:00,7.66,7.735,7.63,7.705,104,100,0
2023-11-14 12:00:00,7.695,7.735,7.665,7.675,94,100,0
